Serial Number:20397886 --

Date Time - GMT -07:00,"Temp, (*F)",Host Connect,Stopped,EOF,
2018-09-17 10:30:59,77.56, , , ,
2018-09-17 10:31:59,77.79, , , ,
2018-09-17 10:32:59,77.94, , , ,
2018-09-17 10:33:59,78.17, , , ,
2018-09-17 10:34:59,78.17, , , ,
2018-09-17 10:35:59,78.48, , , ,
2018-09-17 10:36:59,78.64, , , ,
2018-09-17 10:37:59,78.71, , , ,
2018-09-17 10:38:59,78.87, , , ,
2018-09-17 10:39:59,79.10, , , ,
2018-09-17 10:40:59,79.25, , , ,
2018-09-17 10:41:59,79.41, , , ,
2018-09-17 10:42:59,79.64, , , ,
2018-09-17 10:43:59,79.72, , , ,
2018-09-17 10:44:59,79.95, , , ,
2018-09-17 10:45:59,80.10, , , ,
2018-09-17 10:46:59,80.18, , , ,
2018-09-17 10:47:59,80.34, , , ,
2018-09-17 10:48:59,80.49, , , ,
2018-09-17 10:49:59,80.57, , , ,
2018-09-17 10:50:59,80.72, , , ,
2018-09-17 10:51:59,80.80, , , ,
2018-09-17 10:52:59,80.88, , , ,
2018-09-17 10:53:59,81.03, , , ,
2018-09-17 10:54:59,81.26, , , ,
2018-09-17 10:55:59,81.34, , , ,
2018-09-17 10:56:59,81.34, , , ,
2018-09-17 10:57:59,81.34, , , ,
2018-09-17 10:58:59,81.26, , , ,
2018-09-17 10:59:59,81.26, , , ,
2018-09-17 11:00:59,81.26, , , ,
2018-09-17 11:01:59,81.26, , , ,
2018-09-17 11:02:59,81.18, , , ,
2018-09-17 11:03:59,81.18, , , ,
2018-09-17 11:04:59,81.26, , , ,
2018-09-17 11:05:59,81.18, , , ,
2018-09-17 11:06:59,81.26, , , ,
2018-09-17 11:07:59,81.26, , , ,
2018-09-17 11:08:59,81.26, , , ,
2018-09-17 11:09:59,81.34, , , ,
2018-09-17 11:10:59,81.49, , , ,
2018-09-17 11:11:59,81.57, , , ,
2018-09-17 11:12:59,81.57, , , ,
2018-09-17 11:13:59,81.65, , , ,
2018-09-17 11:14:59,81.65, , , ,
2018-09-17 11:15:59,81.73, , , ,
2018-09-17 11:16:59,81.73, , , ,
2018-09-17 11:17:59,81.88, , , ,
2018-09-17 11:18:59,81.88, , , ,
2018-09-17 11:19:59,81.96, , , ,
2018-09-17 11:20:59,82.03, , , ,
2018-09-17 11:21:59,82.19, , , ,
2018-09-17 11:22:59,82.19, , , ,
2018-09-17 11:23:59,82.34, , , ,
2018-09-17 11:24:59,82.34, , , ,
2018-09-17 11:25:59,82.50, , , ,
2018-09-17 11:26:59,82.50, , , ,
2018-09-17 11:27:59,82.57, , , ,
2018-09-17 11:28:59,82.65, , , ,
2018-09-17 11:29:59,82.73, , , ,
2018-09-17 11:30:59,82.96, , , ,
2018-09-17 11:31:59,82.96, , , ,
2018-09-17 11:32:59,83.04, , , ,
2018-09-17 11:33:59,83.12, , , ,
2018-09-17 11:34:59,83.19, , , ,
2018-09-17 11:35:59,83.27, , , ,
2018-09-17 11:36:59,83.35, , , ,
2018-09-17 11:37:59,83.42, , , ,
2018-09-17 11:38:59,83.50, , , ,
2018-09-17 11:39:59,83.66, , , ,
2018-09-17 11:40:59,83.73, , , ,
2018-09-17 11:41:59,83.73, , , ,
2018-09-17 11:42:59,83.81, , , ,
2018-09-17 11:43:59,83.89, , , ,
2018-09-17 11:44:59,83.89, , , ,
2018-09-17 11:45:59,84.04, , , ,
2018-09-17 11:46:59,84.12, , , ,
2018-09-17 11:47:59,84.12, , , ,
2018-09-17 11:48:59,84.27, , , ,
2018-09-17 11:49:59,84.27, , , ,
2018-09-17 11:50:59,84.12, , , ,
2018-09-17 11:51:59,83.96, , , ,
2018-09-17 11:52:59,83.89, , , ,
2018-09-17 11:53:59,83.96, , , ,
2018-09-17 11:54:59,83.89, , , ,
2018-09-17 11:55:59,83.89, , , ,
2018-09-17 11:56:59,84.04, , , ,
2018-09-17 11:57:59,84.12, , , ,
2018-09-17 11:58:59,84.27, , , ,
2018-09-17 11:59:59,84.35, , , ,
2018-09-17 12:00:59,84.43, , , ,
2018-09-17 12:01:59,84.58, , , ,
2018-09-17 12:02:59,84.51, , , ,
2018-09-17 12:03:59,84.74, , , ,
2018-09-17 12:04:59,84.89, , , ,
2018-09-17 12:05:59,84.97, , , ,
2018-09-17 12:06:59,84.97, , , ,
2018-09-17 12:07:59,85.05, , , ,
2018-09-17 12:08:59,85.12, , , ,
2018-09-17 12:09:59,85.12, , , ,
2018-09-17 12:10:59,84.97, , , ,
2018-09-17 12:11:59,84.97, , , ,
2018-09-17 12:12:59,84.89, , , ,
2018-09-17 12:13:59,84.89, , , ,
2018-09-17 12:14:59,84.89, , , ,
2018-09-17 12:15:59,84.81, , , ,
2018-09-17 12:16:59,84.74, , , ,
2018-09-17 12:17:59,84.66, , , ,
2018-09-17 12:18:59,84.51, , , ,
2018-09-17 12:19:59,84.27, , , ,
2018-09-17 12:20:59,84.20, , , ,
2018-09-17 12:21:59,84.04, , , ,
2018-09-17 12:22:59,83.81, , , ,
2018-09-17 12:23:59,83.58, , , ,
2018-09-17 12:24:59,83.50, , , ,
2018-09-17 12:25:59,83.19, , , ,
2018-09-17 12:26:59,83.12, , , ,
2018-09-17 12:27:59,82.96, , , ,
2018-09-17 12:28:59,82.73, , , ,
2018-09-17 12:29:59,82.57, , , ,
2018-09-17 12:30:59,82.57, , , ,
2018-09-17 12:31:59,82.42, , , ,
2018-09-17 12:32:59,82.42, , , ,
2018-09-17 12:33:59,82.42, , , ,
2018-09-17 12:34:59,82.27, , , ,
2018-09-17 12:35:59,82.11, , , ,
2018-09-17 12:36:59,82.03, , , ,
2018-09-17 12:37:59,81.88, , , ,
2018-09-17 12:38:59,81.73, , , ,
2018-09-17 12:39:59,81.65, , , ,
2018-09-17 12:40:59,81.57, , , ,
2018-09-17 12:41:59,81.42, , , ,
2018-09-17 12:42:59,81.26, , , ,
2018-09-17 12:43:59,81.18, , , ,
2018-09-17 12:44:59,81.18, , , ,
2018-09-17 12:45:59,81.18, , , ,
2018-09-17 12:46:59,81.11, , , ,
2018-09-17 12:47:59,81.03, , , ,
2018-09-17 12:48:59,81.03, , , ,
2018-09-17 12:49:59,81.11, , , ,
2018-09-17 12:50:59,81.03, , , ,
2018-09-17 12:51:59,80.95, , , ,
2018-09-17 12:52:59,80.95, , , ,
2018-09-17 12:53:59,81.03, , , ,
2018-09-17 12:54:59,81.03, , , ,
2018-09-17 12:55:59,81.18, , , ,
2018-09-17 12:56:59,81.26, , , ,
2018-09-17 12:57:59,81.34, , , ,
2018-09-17 12:58:59,81.34, , , ,
2018-09-17 12:59:59,81.34, , , ,
2018-09-17 13:00:59,81.34, , , ,
2018-09-17 13:01:59,81.34, , , ,
2018-09-17 13:02:59,81.26, , , ,
2018-09-17 13:03:59,81.26, , , ,
2018-09-17 13:04:59,81.26, , , ,
2018-09-17 13:05:59,81.18, , , ,
2018-09-17 13:06:59,81.11, , , ,
2018-09-17 13:07:59,81.18, , , ,
2018-09-17 13:08:59,81.11, , , ,
2018-09-17 13:09:59,81.03, , , ,
2018-09-17 13:10:59,80.95, , , ,
2018-09-17 13:11:59,80.88, , , ,
2018-09-17 13:12:59,80.88, , , ,
2018-09-17 13:13:59,80.80, , , ,
2018-09-17 13:14:59,80.72, , , ,
2018-09-17 13:15:59,80.64, , , ,
2018-09-17 13:16:59,80.57, , , ,
2018-09-17 13:17:59,80.49, , , ,
2018-09-17 13:18:59,80.41, , , ,
2018-09-17 13:19:59,80.26, , , ,
2018-09-17 13:20:59,80.26, , , ,
2018-09-17 13:21:59,80.18, , , ,
2018-09-17 13:22:59,80.10, , , ,
2018-09-17 13:23:59,80.10, , , ,
2018-09-17 13:24:59,80.03, , , ,
2018-09-17 13:25:59,80.03, , , ,
2018-09-17 13:26:59,79.87, , , ,
2018-09-17 13:27:59,79.79, , , ,
2018-09-17 13:28:59,79.72, , , ,
2018-09-17 13:29:59,79.72, , , ,
2018-09-17 13:30:59,79.72, , , ,
2018-09-17 13:31:59,79.64, , , ,
2018-09-17 13:32:59,79.64, , , ,
2018-09-17 13:33:59,79.56, , , ,
2018-09-17 13:34:59,79.56, , , ,
2018-09-17 13:35:59,79.56, , , ,
2018-09-17 13:36:59,79.49, , , ,
2018-09-17 13:37:59,79.56, , , ,
2018-09-17 13:38:59,79.72, , , ,
2018-09-17 13:39:59,79.72, , , ,
2018-09-17 13:40:59,79.79, , , ,
2018-09-17 13:41:59,80.10, , , ,
2018-09-17 13:42:59,80.41, , , ,
2018-09-17 13:43:59,80.57, , , ,
2018-09-17 13:44:59,80.95, , , ,
2018-09-17 13:45:59,81.26, , , ,
2018-09-17 13:46:59,81.49, , , ,
2018-09-17 13:47:59,81.73, , , ,
2018-09-17 13:48:59,82.03, , , ,
2018-09-17 13:49:59,82.42, , , ,
2018-09-17 13:50:59,82.65, , , ,
2018-09-17 13:51:59,82.73, , , ,
2018-09-17 13:52:59,82.96, , , ,
2018-09-17 13:53:59,83.04, , , ,
2018-09-17 13:54:59,83.19, , , ,
2018-09-17 13:55:59,83.35, , , ,
2018-09-17 13:56:59,83.35, , , ,
2018-09-17 13:57:59,83.27, , , ,
2018-09-17 13:58:59,83.27, , , ,
2018-09-17 13:59:59,83.35, , , ,
2018-09-17 14:00:59,83.27, , , ,
2018-09-17 14:01:59,83.35, , , ,
2018-09-17 14:02:59,83.35, , , ,
2018-09-17 14:03:59,83.27, , , ,
2018-09-17 14:04:59,83.35, , , ,
2018-09-17 14:05:59,83.27, , , ,
2018-09-17 14:06:59,83.35, , , ,
2018-09-17 14:07:59,83.27, , , ,
2018-09-17 14:08:59,83.27, , , ,
2018-09-17 14:09:59,83.27, , , ,
2018-09-17 14:10:59,83.27, , , ,
2018-09-17 14:11:59,83.42, , , ,
2018-09-17 14:12:59,83.66, , , ,
2018-09-17 14:13:59,83.89, , , ,
2018-09-17 14:14:59,83.96, , , ,
2018-09-17 14:15:59,84.27, , , ,
2018-09-17 14:16:59,84.35, , , ,
2018-09-17 14:17:59,84.51, , , ,
2018-09-17 14:18:59,84.66, , , ,
2018-09-17 14:19:59,84.66, , , ,
2018-09-17 14:20:59,84.81, , , ,
2018-09-17 14:21:59,84.81, , , ,
2018-09-17 14:22:59,84.89, , , ,
2018-09-17 14:23:59,84.89, , , ,
2018-09-17 14:24:59,85.05, , , ,
2018-09-17 14:25:59,84.97, , , ,
2018-09-17 14:26:59,84.97, , , ,
2018-09-17 14:27:59,84.89, , , ,
2018-09-17 14:28:59,84.81, , , ,
2018-09-17 14:29:59,84.66, , , ,
2018-09-17 14:30:59,84.51, , , ,
2018-09-17 14:31:59,84.43, , , ,
2018-09-17 14:32:59,84.20, , , ,
2018-09-17 14:33:59,84.04, , , ,
2018-09-17 14:34:59,84.04, , , ,
2018-09-17 14:35:59,83.89, , , ,
2018-09-17 14:36:59,83.81, , , ,
2018-09-17 14:37:59,83.81, , , ,
2018-09-17 14:38:59,83.81, , , ,
2018-09-17 14:39:59,83.73, , , ,
2018-09-17 14:40:59,83.81, , , ,
2018-09-17 14:41:59,83.96, , , ,
2018-09-17 14:42:59,84.04, , , ,
2018-09-17 14:43:59,84.12, , , ,
2018-09-17 14:44:59,84.20, , , ,
2018-09-17 14:45:59,84.20, , , ,
2018-09-17 14:46:59,84.27, , , ,
2018-09-17 14:47:59,84.35, , , ,
2018-09-17 14:48:59,84.27, , , ,
2018-09-17 14:49:59,84.27, , , ,
2018-09-17 14:50:59,84.20, , , ,
2018-09-17 14:51:59,84.20, , , ,
2018-09-17 14:52:59,84.12, , , ,
2018-09-17 14:53:59,84.12, , , ,
2018-09-17 14:54:59,83.89, , , ,
2018-09-17 14:55:59,83.81, , , ,
2018-09-17 14:56:59,83.81, , , ,
2018-09-17 14:57:59,83.73, , , ,
2018-09-17 14:58:59,83.58, , , ,
2018-09-17 14:59:59,83.50, , , ,
2018-09-17 15:00:59,83.42, , , ,
2018-09-17 15:01:59,83.27, , , ,
2018-09-17 15:02:59,83.27, , , ,
2018-09-17 15:03:59,83.12, , , ,
2018-09-17 15:04:59,83.04, , , ,
2018-09-17 15:05:59,82.96, , , ,
2018-09-17 15:06:59,82.81, , , ,
2018-09-17 15:07:59,82.65, , , ,
2018-09-17 15:08:59,82.65, , , ,
2018-09-17 15:09:59,82.42, , , ,
2018-09-17 15:10:59,82.34, , , ,
2018-09-17 15:11:59,82.19, , , ,
2018-09-17 15:12:59,82.11, , , ,
2018-09-17 15:13:59,81.96, , , ,
2018-09-17 15:14:59,81.96, , , ,
2018-09-17 15:15:59,81.96, , , ,
2018-09-17 15:16:59,81.80, , , ,
2018-09-17 15:17:59,81.65, , , ,
2018-09-17 15:18:59,81.73, , , ,
2018-09-17 15:19:59,81.65, , , ,
2018-09-17 15:20:59,81.49, , , ,
2018-09-17 15:21:59,81.49, , , ,
2018-09-17 15:22:59,81.42, , , ,
2018-09-17 15:23:59,81.42, , , ,
2018-09-17 15:24:59,81.42, , , ,
2018-09-17 15:25:59,81.34, , , ,
2018-09-17 15:26:59,81.34, , , ,
2018-09-17 15:27:59,81.26, , , ,
2018-09-17 15:28:59,81.18, , , ,
2018-09-17 15:29:59,81.11, , , ,
2018-09-17 15:30:59,81.11, , , ,
2018-09-17 15:31:59,81.03, , , ,
2018-09-17 15:32:59,81.03, , , ,
2018-09-17 15:33:59,81.03, , , ,
2018-09-17 15:34:59,81.03, , , ,
2018-09-17 15:35:59,80.95, , , ,
2018-09-17 15:36:59,80.95, , , ,
2018-09-17 15:37:59,81.03, , , ,
2018-09-17 15:38:59,81.18, , , ,
2018-09-17 15:39:59,81.18, , , ,
2018-09-17 15:40:59,81.26, , , ,
2018-09-17 15:41:59,81.34, , , ,
2018-09-17 15:42:59,81.26, , , ,
2018-09-17 15:43:59,81.34, , , ,
2018-09-17 15:44:59,81.34, , , ,
2018-09-17 15:45:59,81.26, , , ,
2018-09-17 15:46:59,81.26, , , ,
2018-09-17 15:47:59,81.26, , , ,
2018-09-17 15:48:59,81.26, , , ,
2018-09-17 15:49:59,81.26, , , ,
2018-09-17 15:50:59,81.26, , , ,
2018-09-17 15:51:59,81.26, , , ,
2018-09-17 15:52:59,81.26, , , ,
2018-09-17 15:53:59,81.26, , , ,
2018-09-17 15:54:59,81.26, , , ,
2018-09-17 15:55:59,81.18, , , ,
2018-09-17 15:56:59,81.26, , , ,
2018-09-17 15:57:59,81.26, , , ,
2018-09-17 15:58:59,81.42, , , ,
2018-09-17 15:59:59,81.42, , , ,
2018-09-17 16:00:59,81.49, , , ,
2018-09-17 16:01:59,81.57, , , ,
2018-09-17 16:02:59,81.57, , , ,
2018-09-17 16:03:59,81.57, , , ,
2018-09-17 16:04:59,81.57, , , ,
2018-09-17 16:05:59,81.57, , , ,
2018-09-17 16:06:59,81.49, , , ,
2018-09-17 16:07:59,81.42, , , ,
2018-09-17 16:08:59,81.42, , , ,
2018-09-17 16:09:59,81.42, , , ,
2018-09-17 16:10:59,81.26, , , ,
2018-09-17 16:11:59,81.34, , , ,
2018-09-17 16:12:59,81.26, , , ,
2018-09-17 16:13:59,81.26, , , ,
2018-09-17 16:14:59,81.42, , , ,
2018-09-17 16:15:59,81.49, , , ,
2018-09-17 16:16:59,81.65, , , ,
2018-09-17 16:17:59,81.57, , , ,
2018-09-17 16:18:59,81.57, , , ,
2018-09-17 16:19:59,81.65, , , ,
2018-09-17 16:20:59,81.73, , , ,
2018-09-17 16:21:59,81.73, , , ,
2018-09-17 16:22:59,81.80, , , ,
2018-09-17 16:23:59,81.96, , , ,
2018-09-17 16:24:59,82.11, , , ,
2018-09-17 16:25:59,82.19, , , ,
2018-09-17 16:26:59,82.34, , , ,
2018-09-17 16:27:59,82.50, , , ,
2018-09-17 16:28:59,82.50, , , ,
2018-09-17 16:29:59,82.57, , , ,
2018-09-17 16:30:59,82.65, , , ,
2018-09-17 16:31:59,82.73, , , ,
2018-09-17 16:32:59,82.73, , , ,
2018-09-17 16:33:59,82.65, , , ,
2018-09-17 16:34:59,82.57, , , ,
2018-09-17 16:35:59,82.65, , , ,
2018-09-17 16:36:59,82.65, , , ,
2018-09-17 16:37:59,82.81, , , ,
2018-09-17 16:38:59,82.81, , , ,
2018-09-17 16:39:59,82.81, , , ,
2018-09-17 16:40:59,82.73, , , ,
2018-09-17 16:41:59,82.81, , , ,
2018-09-17 16:42:59,82.88, , , ,
2018-09-17 16:43:59,82.73, , , ,
2018-09-17 16:44:59,82.73, , , ,
2018-09-17 16:45:59,82.73, , , ,
2018-09-17 16:46:59,82.81, , , ,
2018-09-17 16:47:59,82.73, , , ,
2018-09-17 16:48:59,82.81, , , ,
2018-09-17 16:49:59,82.73, , , ,
2018-09-17 16:50:59,82.65, , , ,
2018-09-17 16:51:59,82.73, , , ,
2018-09-17 16:52:59,82.65, , , ,
2018-09-17 16:53:59,82.50, , , ,
2018-09-17 16:54:59,82.50, , , ,
2018-09-17 16:55:59,82.42, , , ,
2018-09-17 16:56:59,82.50, , , ,
2018-09-17 16:57:59,82.42, , , ,
2018-09-17 16:58:59,82.34, , , ,
2018-09-17 16:59:59,82.27, , , ,
2018-09-17 17:00:59,82.19, , , ,
2018-09-17 17:01:59,82.19, , , ,
2018-09-17 17:02:59,82.03, , , ,
2018-09-17 17:03:59,81.96, , , ,
2018-09-17 17:04:59,81.88, , , ,
2018-09-17 17:05:59,81.73, , , ,
2018-09-17 17:06:59,81.57, , , ,
2018-09-17 17:07:59,81.49, , , ,
2018-09-17 17:08:59,81.18, , , ,
2018-09-17 17:09:59,81.18, , , ,
2018-09-17 17:10:59,80.95, , , ,
2018-09-17 17:11:59,81.03, , , ,
2018-09-17 17:12:59,80.88, , , ,
2018-09-17 17:13:59,80.80, , , ,
2018-09-17 17:14:59,80.64, , , ,
2018-09-17 17:15:59,80.57, , , ,
2018-09-17 17:16:59,80.49, , , ,
2018-09-17 17:17:59,80.49, , , ,
2018-09-17 17:18:59,80.41, , , ,
2018-09-17 17:19:59,80.41, , , ,
2018-09-17 17:20:59,80.41, , , ,
2018-09-17 17:21:59,80.26, , , ,
2018-09-17 17:22:59,80.18, , , ,
2018-09-17 17:23:59,80.18, , , ,
2018-09-17 17:24:59,80.03, , , ,
2018-09-17 17:25:59,80.10, , , ,
2018-09-17 17:26:59,80.10, , , ,
2018-09-17 17:27:59,80.10, , , ,
2018-09-17 17:28:59,80.10, , , ,
2018-09-17 17:29:59,80.03, , , ,
2018-09-17 17:30:59,79.95, , , ,
2018-09-17 17:31:59,79.72, , , ,
2018-09-17 17:32:59,79.56, , , ,
2018-09-17 17:33:59,79.49, , , ,
2018-09-17 17:34:59,79.41, , , ,
2018-09-17 17:35:59,79.33, , , ,
2018-09-17 17:36:59,79.25, , , ,
2018-09-17 17:37:59,79.18, , , ,
2018-09-17 17:38:59,79.18, , , ,
2018-09-17 17:39:59,79.02, , , ,
2018-09-17 17:40:59,79.10, , , ,
2018-09-17 17:41:59,79.25, , , ,
2018-09-17 17:42:59,79.41, , , ,
2018-09-17 17:43:59,79.33, , , ,
2018-09-17 17:44:59,79.49, , , ,
2018-09-17 17:45:59,79.33, , , ,
2018-09-17 17:46:59,79.41, , , ,
2018-09-17 17:47:59,79.33, , , ,
2018-09-17 17:48:59,79.33, , , ,
2018-09-17 17:49:59,79.25, , , ,
2018-09-17 17:50:59,79.18, , , ,
2018-09-17 17:51:59,79.10, , , ,
2018-09-17 17:52:59,79.10, , , ,
2018-09-17 17:53:59,78.95, , , ,
2018-09-17 17:54:59,78.87, , , ,
2018-09-17 17:55:59,78.71, , , ,
2018-09-17 17:56:59,78.71, , , ,
2018-09-17 17:57:59,78.64, , , ,
2018-09-17 17:58:59,78.48, , , ,
2018-09-17 17:59:59,78.40, , , ,
2018-09-17 18:00:59,78.33, , , ,
2018-09-17 18:01:59,78.10, , , ,
2018-09-17 18:02:59,78.10, , , ,
2018-09-17 18:03:59,77.94, , , ,
2018-09-17 18:04:59,77.86, , , ,
2018-09-17 18:05:59,77.63, , , ,
2018-09-17 18:06:59,77.63, , , ,
2018-09-17 18:07:59,77.48, , , ,
2018-09-17 18:08:59,77.32, , , ,
2018-09-17 18:09:59,77.25, , , ,
2018-09-17 18:10:59,77.09, , , ,
2018-09-17 18:11:59,76.94, , , ,
2018-09-17 18:12:59,76.86, , , ,
2018-09-17 18:13:59,76.71, , , ,
2018-09-17 18:14:59,76.63, , , ,
2018-09-17 18:15:59,76.63, , , ,
2018-09-17 18:16:59,76.47, , , ,
2018-09-17 18:17:59,76.47, , , ,
2018-09-17 18:18:59,76.32, , , ,
2018-09-17 18:19:59,76.17, , , ,
2018-09-17 18:20:59,76.09, , , ,
2018-09-17 18:21:59,76.01, , , ,
2018-09-17 18:22:59,75.93, , , ,
2018-09-17 18:23:59,75.78, , , ,
2018-09-17 18:24:59,75.70, , , ,
2018-09-17 18:25:59,75.62, , , ,
2018-09-17 18:26:59,75.47, , , ,
2018-09-17 18:27:59,75.47, , , ,
2018-09-17 18:28:59,75.39, , , ,
2018-09-17 18:29:59,75.32, , , ,
2018-09-17 18:30:59,75.24, , , ,
2018-09-17 18:31:59,75.08, , , ,
2018-09-17 18:32:59,75.08, , , ,
2018-09-17 18:33:59,75.08, , , ,
2018-09-17 18:34:59,75.16, , , ,
2018-09-17 18:35:59,75.16, , , ,
2018-09-17 18:36:59,75.16, , , ,
2018-09-17 18:37:59,75.32, , , ,
2018-09-17 18:38:59,75.62, , , ,
2018-09-17 18:39:59,76.17, , , ,
2018-09-17 18:40:59,76.86, , , ,
2018-09-17 18:41:59,77.56, , , ,
2018-09-17 18:42:59,78.10, , , ,
2018-09-17 18:43:59,78.71, , , ,
2018-09-17 18:44:59,79.41, , , ,
2018-09-17 18:45:59,79.87, , , ,
2018-09-17 18:46:59,80.10, , , ,
2018-09-17 18:47:59,80.41, , , ,
2018-09-17 18:48:59,80.72, , , ,
2018-09-17 18:49:59,80.80, , , ,
2018-09-17 18:50:59,80.88, , , ,
2018-09-17 18:51:59,81.03, , , ,
2018-09-17 18:52:59,81.18, , , ,
2018-09-17 18:53:59,81.26, , , ,
2018-09-17 18:54:59,81.34, , , ,
2018-09-17 18:55:59,81.26, , , ,
2018-09-17 18:56:59,81.26, , , ,
2018-09-17 18:57:59,81.26, , , ,
2018-09-17 18:58:59,81.11, , , ,
2018-09-17 18:59:59,81.03, , , ,
2018-09-17 19:00:59,80.95, , , ,
2018-09-17 19:01:59,81.03, , , ,
2018-09-17 19:02:59,80.88, , , ,
2018-09-17 19:03:59,80.72, , , ,
2018-09-17 19:04:59,80.49, , , ,
2018-09-17 19:05:59,80.34, , , ,
2018-09-17 19:06:59,80.03, , , ,
2018-09-17 19:07:59,79.95, , , ,
2018-09-17 19:08:59,79.72, , , ,
2018-09-17 19:09:59,79.56, , , ,
2018-09-17 19:10:59,79.25, , , ,
2018-09-17 19:11:59,79.18, , , ,
2018-09-17 19:12:59,78.95, , , ,
2018-09-17 19:13:59,78.79, , , ,
2018-09-17 19:14:59,78.56, , , ,
2018-09-17 19:15:59,78.48, , , ,
2018-09-17 19:16:59,78.25, , , ,
2018-09-17 19:17:59,78.17, , , ,
2018-09-17 19:18:59,77.94, , , ,
2018-09-17 19:19:59,77.71, , , ,
2018-09-17 19:20:59,77.40, , , ,
2018-09-17 19:21:59,77.25, , , ,
2018-09-17 19:22:59,76.94, , , ,
2018-09-17 19:23:59,76.71, , , ,
2018-09-17 19:24:59,76.40, , , ,
2018-09-17 19:25:59,76.24, , , ,
2018-09-17 19:26:59,76.09, , , ,
2018-09-17 19:27:59,75.86, , , ,
2018-09-17 19:28:59,75.86, , , ,
2018-09-17 19:29:59,75.62, , , ,
2018-09-17 19:30:59,75.55, , , ,
2018-09-17 19:31:59,75.39, , , ,
2018-09-17 19:32:59,75.24, , , ,
2018-09-17 19:33:59,75.08, , , ,
2018-09-17 19:34:59,74.93, , , ,
2018-09-17 19:35:59,74.85, , , ,
2018-09-17 19:36:59,74.62, , , ,
2018-09-17 19:37:59,74.54, , , ,
2018-09-17 19:38:59,74.39, , , ,
2018-09-17 19:39:59,74.23, , , ,
2018-09-17 19:40:59,74.08, , , ,
2018-09-17 19:41:59,73.85, , , ,
2018-09-17 19:42:59,73.69, , , ,
2018-09-17 19:43:59,73.39, , , ,
2018-09-17 19:44:59,73.15, , , ,
2018-09-17 19:45:59,73.08, , , ,
2018-09-17 19:46:59,72.84, , , ,
2018-09-17 19:47:59,72.61, , , ,
2018-09-17 19:48:59,72.61, , , ,
2018-09-17 19:49:59,72.46, , , ,
2018-09-17 19:50:59,72.30, , , ,
2018-09-17 19:51:59,72.23, , , ,
2018-09-17 19:52:59,72.07, , , ,
2018-09-17 19:53:59,72.07, , , ,
2018-09-17 19:54:59,71.92, , , ,
2018-09-17 19:55:59,71.61, , , ,
2018-09-17 19:56:59,71.61, , , ,
2018-09-17 19:57:59,71.38, , , ,
2018-09-17 19:58:59,71.30, , , ,
2018-09-17 19:59:59,71.15, , , ,
2018-09-17 20:00:59,71.15, , , ,
2018-09-17 20:01:59,70.99, , , ,
2018-09-17 20:02:59,70.84, , , ,
2018-09-17 20:03:59,70.76, , , ,
2018-09-17 20:04:59,70.68, , , ,
2018-09-17 20:05:59,70.61, , , ,
2018-09-17 20:06:59,70.45, , , ,
2018-09-17 20:07:59,70.37, , , ,
2018-09-17 20:08:59,70.30, , , ,
2018-09-17 20:09:59,70.22, , , ,
2018-09-17 20:10:59,70.22, , , ,
2018-09-17 20:11:59,70.22, , , ,
2018-09-17 20:12:59,70.14, , , ,
2018-09-17 20:13:59,70.06, , , ,
2018-09-17 20:14:59,70.06, , , ,
2018-09-17 20:15:59,70.06, , , ,
2018-09-17 20:16:59,70.14, , , ,
2018-09-17 20:17:59,70.06, , , ,
2018-09-17 20:18:59,70.06, , , ,
2018-09-17 20:19:59,70.06, , , ,
2018-09-17 20:20:59,69.91, , , ,
2018-09-17 20:21:59,69.99, , , ,
2018-09-17 20:22:59,69.91, , , ,
2018-09-17 20:23:59,69.83, , , ,
2018-09-17 20:24:59,69.76, , , ,
2018-09-17 20:25:59,69.68, , , ,
2018-09-17 20:26:59,69.68, , , ,
2018-09-17 20:27:59,69.52, , , ,
2018-09-17 20:28:59,69.52, , , ,
2018-09-17 20:29:59,69.45, , , ,
2018-09-17 20:30:59,69.37, , , ,
2018-09-17 20:31:59,69.29, , , ,
2018-09-17 20:32:59,69.14, , , ,
2018-09-17 20:33:59,69.06, , , ,
2018-09-17 20:34:59,69.06, , , ,
2018-09-17 20:35:59,68.98, , , ,
2018-09-17 20:36:59,68.83, , , ,
2018-09-17 20:37:59,68.75, , , ,
2018-09-17 20:38:59,68.67, , , ,
2018-09-17 20:39:59,68.60, , , ,
2018-09-17 20:40:59,68.52, , , ,
2018-09-17 20:41:59,68.44, , , ,
2018-09-17 20:42:59,68.44, , , ,
2018-09-17 20:43:59,68.29, , , ,
2018-09-17 20:44:59,68.21, , , ,
2018-09-17 20:45:59,68.21, , , ,
2018-09-17 20:46:59,68.13, , , ,
2018-09-17 20:47:59,68.13, , , ,
2018-09-17 20:48:59,67.98, , , ,
2018-09-17 20:49:59,67.90, , , ,
2018-09-17 20:50:59,67.83, , , ,
2018-09-17 20:51:59,67.75, , , ,
2018-09-17 20:52:59,67.67, , , ,
2018-09-17 20:53:59,67.67, , , ,
2018-09-17 20:54:59,67.52, , , ,
2018-09-17 20:55:59,67.52, , , ,
2018-09-17 20:56:59,67.36, , , ,
2018-09-17 20:57:59,67.28, , , ,
2018-09-17 20:58:59,67.28, , , ,
2018-09-17 20:59:59,67.21, , , ,
2018-09-17 21:00:59,67.13, , , ,
2018-09-17 21:01:59,67.13, , , ,
2018-09-17 21:02:59,67.13, , , ,
2018-09-17 21:03:59,67.13, , , ,
